,NewsID,Text,NewsCategory,BertEmotion,Text2Emotion,NewsSensitivity,NewsPolarity,NewsHandler,LoveCnt,FearCnt,JoyCnt,SadnessCnt,SurpriseCnt,AngerCnt
1378,1557748708376182789,afghan cleric killed by bomb hidden artificial leg say reports,sport,Fear,Surprise,0.4444444444444444,Surprise,BBCWorld,6,3,1,0,0,0
1379,1557743658778394624,broadway show first adopt mask only nights,entertainment,Fear,Sad,0.6666666666666666,Sad,BBCWorld,7,2,1,0,0,0
1380,1557743658626998275,megafire rips through swathes land near bordeaux,business,Joy,Fear,0.4,Fear,BBCWorld,8,2,0,0,0,0
1381,1557741947472969729,mcdonalds plans reopen kyiv western ukraine,business,Love,Fear,0.0,Surprise,BBCWorld,5,5,0,0,0,0
1382,1557738650426691587,us says reporter missing since 2012 held syria,politics,Fear,Sad,0.05,Sad,BBCWorld,5,3,0,2,0,0
1383,1557733599914622977,do we have worry about polio again,tech,Fear,Fear,0.0,Sad,BBCWorld,7,1,2,0,0,0
1384,1557728575536906240,french freediver breaks deep dive world record,sport,Love,Fear,0.2,Surprise,BBCWorld,7,2,1,0,0,0
1385,1557723537103679488,indian son born out rape helping his mum get justice,entertainment,Love,Fear,0.0,Surprise,BBCWorld,7,2,1,0,0,0
1386,1557996944638844928,rt shortlist seven uk cities that could host next years eurovision song contest announced six are england one,entertainment,Love,Surprise,0.0,Surprise,BBCWorld,0,0,0,0,0,0
1387,1557996586621353984,bollywoods dark comedy domestic violence wows india,entertainment,Sadness,Sad,0.25,Surprise,BBCWorld,0,1,0,0,0,0
1388,1557994077379072002,us attorney general merrick garland says he personally approved donald trump search warrant,politics,Love,Fear,0.4,Surprise,BBCWorld,2,6,1,1,0,0
1389,1557989442618621952,disabled children abused ukraines orphanages warns un,politics,Fear,Fear,0.3,Fear,BBCWorld,6,4,0,0,0,0
1390,1557984189131145218,thousands beagles saved drug trials us,sport,Love,Fear,0.0,Surprise,BBCWorld,4,5,0,1,0,0
1391,1557978802197860353,us actress anne heche not expected survive says family,entertainment,Love,Fear,0.4,Surprise,BBCWorld,1,6,1,2,0,0
1392,1557973299132567553,j amp j replace talc based powder with cornstarch after cancer lawsuits,tech,Fear,Fear,0.0,Sad,BBCWorld,8,1,0,0,1,0
1393,1557968165958713345,swimmers bitten string dolphin attacks japan,business,Joy,Fear,0.0,Surprise,BBCWorld,4,4,0,2,0,0
1394,1557960245133049856,two needed jersey at commonwealth youth parliament,politics,Love,Fear,0.0,Surprise,BBCWorld,2,1,0,1,0,0
1395,1557917233828986880,lee jae yong why did south korea pardon samsung prince,business,Fear,Fear,0.0,Surprise,BBCWorld,7,2,1,0,0,0
1396,1557889686093398016,armed man shot dead after trying breach ohio fbi office,entertainment,Joy,Fear,0.4,Sad,BBCWorld,4,3,2,1,0,0
1397,1557882610377949187,lebanon man hailed hero holding beirut bank hostage over savings,entertainment,Love,Fear,0.0,Fear,BBCWorld,6,4,0,0,0,0
1398,1557877495621378049,who is sir ganga ram why his legacy lives india pakistan,entertainment,Love,Fear,0.0,Surprise,BBCWorld,5,3,0,2,0,0
1399,1557875241531097088,why hong kong is seeking solace cantopop,business,Love,Fear,0.0,Surprise,BBCWorld,4,4,1,1,0,0
1400,1557872426268196864,librarian who defied taliban,business,Sadness,Fear,0.0,Surprise,BBCWorld,7,3,0,0,0,0
1401,1557849560059609088,new reality women seeking abortion us state texas,politics,Fear,Fear,0.45454545454545453,Sad,BBCWorld,6,2,0,2,0,0
1402,1557840987745034242,violent protests sierra leone over cost living,business,Sadness,Fear,1.0,Surprise,BBCWorld,3,6,0,0,1,0
1403,1557834000768516096,staff at occupied zaporizhzhia nuclear plantin ukraine describe being kept at gunpoint,business,Joy,Fear,0.0,Happy,BBCWorld,6,2,1,1,0,0
1404,1557818242705637377,traumatic experience us monkeypox patients,politics,Fear,Fear,0.0,Surprise,BBCWorld,7,2,0,0,0,1
1405,1557811644499169281,blockbusters such as rise are few far between dwindling theatrical revenues has forced film fraternity rethink its business models heres closer look,business,Fear,Fear,0.36,Fear,the_hindu,0,0,0,0,0,0
1406,1557804064561369089,french air space force contingent including three rafale jets made strategically crucial stopover at iafs sulur base tamil nadu as part mega military operation it carried out pacific ocean,business,Love,Fear,0.54,Sad,the_hindu,0,0,0,0,0,0
1407,1557796521764130817,u n secretary general antonio guterres has appointed rear admiral guillermo pablo rios as head mission chief military observer united nations military observer group,business,Love,Fear,0.2333333333333333,Surprise,the_hindu,1,0,0,0,0,0
1408,1557792740829761536,group men stripped woman assaulted her with sticks before abducting her full public view jhabua thursday police rescued victim made some arrests,politics,Joy,Fear,0.22222222222222224,Surprise,the_hindu,2,0,0,0,0,0
1409,1557791480558886913,st xaviers universitys assistant professor who was allegedly compelled resign october 2021 posting objectionable received legal notice by university seeking 99 crore damages reports,politics,Sadness,Fear,0.15000000000000002,Surprise,the_hindu,1,0,0,0,0,0
1410,1557790212473896961,after home minister pep talk cadres strengthen grassroots cm scheduled visit mayurbhanj friday has given rise speculation renewal rivalry between 2 parties reports,politics,Love,Sad,0.0,Sad,the_hindu,0,0,0,0,0,0
1411,1557789015226597380,reserved judgment appeals filed by against decision high court setting aside amendments determination pensionable salary under eps 1995 as ultra vires,business,Love,Fear,0.5399999999999999,Fear,the_hindu,0,0,0,0,0,0
1412,1557786440855179264,dozens people have fallen ill with new virus that is also found shrews report has said but there is so far no evidence human human transmission,tech,Joy,Fear,0.530909090909091,Fear,the_hindu,0,1,0,0,0,0
1413,1557785204009336840,union finance minister slammed cm perversely twisting debate freebies by questioning whether provision education healthcare also constituted such handouts,politics,Joy,Fear,0.5,Fear,the_hindu,0,0,0,0,0,0
1414,1557783934892752896,experienced severe working hour employment losses 2020 amp 2021 indian youth employment deteriorated 2021 compared 2020 as per global employment trends youth 2022 report reports,business,Fear,Fear,0.45,Fear,the_hindu,2,0,0,1,0,0
1415,1557782658247266307,threat force is undiminished president tsai ing wen said thursday even though largest ever military drills around island seemed be scaling down,business,Fear,Fear,0.19444444444444448,Fear,the_hindu,1,0,0,0,0,0
1416,1557781436043780096,fate controversial electricity amendment bill hangs balance as it is under consideration by panel headed by national president,business,Love,Fear,0.95,Sad,the_hindu,0,0,0,0,0,0
1417,1557780978885709826,rt world number two says he is facing battle be fit u s open following surgery o,sport,Love,Fear,0.3333333333333333,Fear,the_hindu,0,0,0,0,0,0
1418,1557779644555878403,rt indian mens football team will play two international friendly matches against singapore hosts vietnam sept,sport,Love,Surprise,0.25,Surprise,the_hindu,0,0,0,0,0,0
1419,1557779007973769218,rt when was at her peak 80s nobody could touch her 200 400m or 400m hurdles but there w,sport,Joy,Sad,0.0,Sad,the_hindu,0,0,0,0,0,0
1420,1557776824456847362,rt benchmark equity indices tuesday surged their four month closing highs tracking gains global markets following t,business,Love,Fear,0.05,Fear,the_hindu,0,0,0,0,0,0
1421,1557775879119540225,insisted that it wont play its suspended qualifying match against next month arguing wednesday that risks are too high ahead tournament,sport,Sadness,Fear,0.26999999999999996,Fear,the_hindu,0,0,0,0,0,0
1422,1557775108185509890,4th annual defence dialogue held august 11 during which 2 sides reviewed ongoing defence cooperation between countries amp expressed satisfaction that collaboration is growing despite difficulties imposed by 19,business,Love,Fear,0.0,Surprise,the_hindu,0,0,0,0,0,0
1423,1557773952411484160,new exhibition curated by pla military museum visited by president last month has highlighted both 1962 war valley clashes cast blame both reports,politics,Fear,Fear,0.20707070707070707,Fear,the_hindu,3,1,0,0,0,0
1424,1557773072563855372,rt mining major has increased iron ore prices by 200 per tonne lump ore 100 same quantity fines ht,business,Love,Surprise,0.3125,Surprise,the_hindu,0,0,0,0,0,0
1425,1557995315738853377,sc dismissed plea challenging constitutional validity provision representation people act which had led introduction electronic voting machines evms instead ballot papers polls country,politics,Fear,Fear,1.0,Fear,the_hindu,0,0,0,0,0,0
1426,1557992808799166464,fitness trackers new viral challenges smart home appliances are all sources user data now federal regulators are looking at drafting rules crack down what they call harmful commercial surveillance lax data security,tech,Sadness,Fear,0.3465728715728716,Fear,the_hindu,0,0,0,1,0,0
1427,1557990273703108609,friday welcomed first cruise ship return since pandemic began signaling long sought return normalcy nations tourism industry,business,Love,Fear,0.3666666666666667,Happy,the_hindu,0,0,0,0,0,0
1428,1557987768223023105,police have registered case culpable homicide not amounting murder against son law mla after his sports utility vehicle rammed into autorickshaw motorcycle killing six persons officials said friday,business,Joy,Sad,0.0,Surprise,the_hindu,0,0,0,0,0,0
1429,1557985269277769728,as country continues record average over 15 000 cases daily centre has asked states ensure there are no large gatherings celebrations that everyone follows protocols,business,Love,Fear,0.27619047619047615,Fear,the_hindu,0,0,0,0,0,0
1430,1557983496110587904,what is health ministrys response protest click link read more,tech,Sadness,Fear,0.5,Sad,the_hindu,0,0,0,0,0,0
1431,1557983350790438913,according protesters its communication dated may 30 2022 sent all state aids control societies sacs requested change existing treatment regimens as interim measure deal with countywide stockout,business,Fear,Sad,0.0,Sad,the_hindu,0,0,0,0,0,0
1432,1557983172738048000,according protesters december 2021 networks across country started witnessing shortage certain antiretroviral drugs antiretroviral therapy centres shiv kumar pushpakar,business,Joy,Surprise,0.5714285714285714,Fear,the_hindu,0,0,0,0,0,0
1433,1557982820559208448,protesters noted that its public communication had claimed that 95 have not faced any shortages,business,Fear,Surprise,0.06666666666666667,Surprise,the_hindu,0,0,0,0,0,0
1434,1557982726657085440,this year 75th anniversary museum has decided deliver partition narrative through exhibition traditional textiles undivided august 14 august 17 reports,sport,Love,Fear,0.75,Fear,the_hindu,0,0,0,0,0,0
1435,1557982632381652992,they fear if situation continues many will be pushed towards treatment interruption drug resistance imminent death due,business,Joy,Fear,0.4375,Fear,the_hindu,0,0,0,0,0,0
1436,1557982376424341506,protesters allege rationing medicines arbitrary change drug regimen even complete deprivation vital paediatric drugs children living with shiv kumar pushpakar,entertainment,Sadness,Surprise,0.4666666666666666,Surprise,the_hindu,0,0,0,0,0,0
1437,1557981707684421632,many protesters have been camping outside national control organisation office new delhi over 15 days now,business,Sadness,Happy,0.3348484848484849,Happy,the_hindu,0,0,0,0,0,0
1438,1557981498875297792,people living with plhiv are facing acute shortage life saving drugs according protesters reports shiv kumar pushpakar,politics,Fear,Surprise,0.9,Fear,the_hindu,0,3,2,3,0,0
1439,1557980340693639168,rt top cricketers including captain pacer have agreed sign pa,sport,Love,Surprise,0.5,Surprise,the_hindu,0,0,0,0,0,0
1440,1557977706058457088,india added 16 561 new cases taking total tally cases 4 42 23 557 while active cases dipped 1 23 535 according union health ministry data updated friday august 12 2022,business,Love,Fear,0.6015151515151516,Surprise,the_hindu,0,1,0,0,0,0
1441,1557975187471187968,so far this year hackers have stolen crypto worth some 1 2 billion bridges data london based blockchain analysis firm shows already more than double last years total,tech,Sadness,Fear,0.4023809523809524,Fear,the_hindu,1,1,0,0,0,0
1442,1557972680967602176,probe into alleged money laundering by crypto exchange subsequent squabbling among its promoters has revealed darker side cryptocurrencies top government source said thursday,business,Joy,Fear,0.21666666666666667,Surprise,the_hindu,0,0,0,0,0,0
1443,1557970152653815809,shrinking subscriber base extremely low revenue per user are sinking state run telecom here is story behind fall 6 charts,business,Fear,Fear,0.6666666666666666,Sad,the_hindu,0,0,0,0,0,0
1444,1557968251526983680,rt kayaker rupesh shrestha nepal splashing down into chalippuzha kodencherry as part inaugural event,sport,Love,Surprise,0.2888888888888889,Surprise,the_hindu,0,0,0,0,0,0
1445,1558144576103546880,gaza death toll rises 49 including 17 children,business,Fear,Fear,0.0,Fear,AJEnglish,0,0,0,0,0,0
1446,1558140003095420928,salman rushdie author whose writing led death threats has been attacked stage as he was about give lecture new york state us police have confirmed rushdie suffered apparent stab wound neck,entertainment,Joy,Fear,0.6015151515151516,Fear,AJEnglish,0,0,0,0,0,0
1447,1558132453746872336,police said rushdie was apparently stabbed neck friday after assailant attacked him interviewer at chautauqua institution new york state rushdies condition is not yet known according police,entertainment,Joy,Fear,0.4022727272727272,Fear,AJEnglish,0,0,0,0,0,0
1448,1558128703338680321,rt i feel stressed most time but i feel free revived through skateboarding this skatepark is source relie,sport,Fear,Happy,0.65,Happy,AJEnglish,0,0,0,0,0,0
1449,1558124915819159554,rt stories you shouldnt miss today august 12,sport,Fear,Sad,0.0,Sad,AJEnglish,0,0,0,0,0,0
1450,1558120039622090756,breaking author salman rushdie attacked stage new york,entertainment,Sadness,Fear,0.45454545454545453,Surprise,AJEnglish,3,2,2,3,0,0
1451,1558117660218507266,at least 150 critically endangered vultures poisoned death separate incidents botswana south africa conservationists say,politics,Fear,Fear,0.6000000000000001,Fear,AJEnglish,3,2,1,0,0,0
1452,1558113749583675394,rt i dont think i can return my old life anymore meet pepper gen z activist who fought democracy hong kong wh,entertainment,Love,Sad,0.2,Sad,AJEnglish,0,0,0,0,0,0
1453,1558109819642462211,sabina was best auntie my two little girls life murder sabina nessa,entertainment,Fear,Fear,0.4,Surprise,AJEnglish,1,0,0,0,0,0
1454,1558106099156385793,johnson amp johnson stop selling talc based baby powder 2023,entertainment,Love,Fear,0.0,Sad,AJEnglish,3,6,0,0,0,1
1455,1558098561971126273,things are totally dysfunctional russian appointed officials say they are planning referendums occupied ukrainian regions but observers say they will lack legitimacy,politics,Fear,Fear,0.375,Surprise,AJEnglish,0,0,0,0,0,0
1456,1558094704645787652,funeral has been held gaza 10 year old girl who died her injuries became latest child victim israeli air raids last week,entertainment,Fear,Fear,0.3041666666666667,Surprise,AJEnglish,4,6,0,0,0,0
1457,1558087176801378311,international lgbtq gathering taiwan has been cancelled after global organisers demanded self ruling islands name be removed 2025 event,entertainment,Sadness,Fear,0.0,Fear,AJEnglish,5,1,0,0,0,0
1458,1558079625212960770,money is needed help about 204 million people worldwide as armed conflict climate change emerge as key drivers mega crises,business,Love,Fear,1.0,Sad,AJEnglish,6,1,0,1,0,0
1459,1558075840331542529,air raid bunker app is most downloaded taiwan showing closest air raid shelter following chinas live military drills around island,entertainment,Love,Sad,0.30000000000000004,Surprise,AJEnglish,2,4,0,1,0,0
1460,1558073688729214978,at least six people were killed after police opened fire opposition protesters somaliland over alleged attempt delay presidential elections,politics,Sadness,Fear,0.16666666666666666,Surprise,AJEnglish,2,2,0,0,0,0
1461,1558064525257195520,germany has suspended most its operations mali after local military led govt denied flyover rights un peacekeeping mission,politics,Fear,Fear,0.19999999999999998,Fear,AJEnglish,8,1,0,1,0,0
1462,1558060734680014848,it can take decades discarded pair shoes decompose so these young tunisian artists are bringing new life worn out old trainers,entertainment,Fear,Sad,0.3515151515151515,Fear,AJEnglish,3,1,0,0,0,0
1463,1558056956195135491,kyiv moscow have traded accusations over recent shelling at near zaporizhzhia nuclear plant raising fears potential disaster at site live updates,business,Joy,Happy,0.5375,Sad,AJEnglish,0,0,0,0,0,0
1464,1558053206118260737,ethiopia has completed third filling its mega dam reservoir blue nile development that could raise tensions with egypt sudan,business,Sadness,Fear,0.05,Sad,AJEnglish,8,2,0,0,0,0
1465,1558144044013953026,predicting russias next step ukraine,business,Love,Fear,0.0,Surprise,BBCWorld,4,4,0,0,0,2
1466,1558140033898627072,swimmers bitten string dolphin attacks japan,business,Joy,Fear,0.0,Surprise,BBCWorld,1,1,1,6,0,1
1467,1558134223936045062,justice department seeks unseal donald trump search warrant,business,Joy,Fear,0.0,Fear,BBCWorld,5,1,2,2,0,0
1468,1558130021595811848,freya walrus popular attraction oslo could be put down unless public leave her alone,tech,Love,Fear,0.4185185185185185,Sad,BBCWorld,4,4,0,2,0,0
1469,1558124497387012097,rt author salman rushdie suffered apparent stab wound neck stage before being flown hospital police,entertainment,Fear,Fear,0.35,Fear,BBCWorld,0,0,0,0,0,0
1470,1558124386544193536,author salman rushdie suffered apparent stab wound neck stage before being flown hospital police say,entertainment,Fear,Fear,0.35,Fear,BBCWorld,0,0,0,0,0,0
1471,1558117874878791680,us based meditation app calm axes 20 workforce,business,Love,Fear,0.75,Sad,BBCWorld,5,3,0,2,0,0
1472,1558111206027792385,rt author salman rushdie who suffered years death threats after writing satanic verses attacked stage new york,entertainment,Sadness,Fear,0.45454545454545453,Fear,BBCWorld,0,0,0,0,0,0
1473,1558111080668430336,bear cub high hallucinogenic mad honey rescued by park rangers,sport,Joy,Fear,0.77,Fear,BBCWorld,3,6,1,0,0,0
1474,1558106056202616833,thousands more nhs beds be created england this winter,politics,Love,Fear,0.5,Surprise,BBCWorld,5,4,0,1,0,0
1475,1558106054134734849,footage shows rare dust devil blowing northeast england,entertainment,Love,Surprise,0.9,Surprise,BBCWorld,5,4,0,0,0,0
1476,1558101028419129345,science drought explained pictures,tech,Love,Sad,0.0,Surprise,BBCWorld,5,4,0,1,0,0
1477,1558095989067726853,farmer flower grower animal rescue centre worker tell us how heatwave is impacting their work,business,Love,Fear,0.0,Fear,BBCWorld,5,5,0,0,0,0
1478,1558093454789558274,we have 30cm water left drought hits germanys rhine river,business,Fear,Sad,0.0,Sad,BBCWorld,5,4,0,1,0,0
1479,1558090966027960322,man jailed murdering wife 27 years newcastle hotel,entertainment,Sadness,Sad,0.0,Surprise,BBCWorld,5,4,1,0,0,0
1480,1558090964316704768,suspected bank robber rescued tunnel near vatican,business,Joy,Fear,0.4,Fear,BBCWorld,4,5,0,1,0,0
1481,1558088133018894336,us actress anne heche life support after car crash determine whether her organs are viable donation says family,entertainment,Love,Fear,0.0,Surprise,BBCWorld,3,5,0,1,0,1
1482,1558085607250923520,bear cub high hallucinogenic mad honey rescued by park rangers,sport,Joy,Fear,0.77,Fear,BBCWorld,3,2,2,3,0,0
1483,1558080880547078147,german ex leader gerard schroeder sues parliament over lost perks,business,Fear,Fear,0.0,Sad,BBCWorld,4,4,0,2,0,0
1484,1558075862326689797,woman dies after assault at house county meath ireland,entertainment,Fear,Fear,0.0,Surprise,BBCWorld,3,5,0,0,0,0
1485,1558144550467674112,just gunman montenegro has killed 11 people during shooting rampage after family dispute source ap,entertainment,Sadness,Surprise,0.0,Surprise,the_hindu,0,0,0,0,0,0
1486,1558143814015098880,inculcate patriotism among students early age government will develop syllabus that will include military valour past 75 years since education minister said reports,politics,Love,Fear,0.21666666666666667,Sad,the_hindu,0,0,0,0,0,0
1487,1558142551361814528,todays evening wrap newsletter read about attack author lecture stage centre invoking essential commodities act comment more heres preview subscribe here,entertainment,Love,Fear,0.4,Fear,the_hindu,0,0,0,0,0,0
1488,1558141290067402752,series firsts starting december 2021 has won medal at world championships clinched title india open reached final all england championships played his part india winning,sport,Love,Fear,0.5875,Fear,the_hindu,0,1,0,0,0,0
1489,1558136283712704512,has issued additional instructions regulated entities by extending scope guidelines limiting hours calling borrowers phone,tech,Love,Fear,0.0,Surprise,the_hindu,2,1,0,0,0,0
1490,1558135019415244807,rt corporate collections this year have grown by robust 34 by july 31 over corporate tax collections,business,Love,Surprise,0.0,Surprise,the_hindu,0,0,0,0,0,0
1491,1558134463434989568,mr was apparently stabbed neck he was taken by helicopter hospital state police said his condition was not immediately known,politics,Joy,Fear,0.35,Sad,the_hindu,0,0,0,0,0,0
1492,1558133740878036997,ministry social justice empowerment is now preparing undertake nationwide survey enumerate all people engaged hazardous cleaning sewers septic tanks activity that has led at least 351 deaths since 2017 reports,politics,Fear,Fear,0.45555555555555555,Fear,the_hindu,0,0,0,0,0,0
1493,1558133504755597312,man confronted stage at chautauqua institution begin punching or stabbing him 10 15 times as he was being introduced 75 year old author was pushed or fell floor man was arrested,entertainment,Sadness,Fear,0.5,Fear,the_hindu,0,0,0,0,0,0
1494,1558131225654689793,while thousands disabled sc obc ph d scholars have not received their national fellowships since april ugc has told union social justice empowerment ministry that it will not continue processing fellowships reports,politics,Fear,Fear,0.18333333333333332,Fear,the_hindu,0,0,0,0,0,0
1495,1558128726583410689,social justice empowerment ministry launched smile 75 initiative comprehensive rehabilitation persons engaged begging 75 identified municipalities as part celebrations 75 years independence ministry statement said,business,Love,Fear,0.08333333333333334,Fear,the_hindu,0,0,0,0,0,0
1496,1558126194079449090,past three years 90 cases seizure tusks ivory have been reported along with 29 cases poaching elephants data was shared by ministry forest reports,business,Joy,Fear,0.25,Sad,the_hindu,0,0,0,0,0,0
1497,1558123673265098752,this episode with we examine 1267 sanctions committee why envoy at lashed out speech saying credibility is at all time low,politics,Sadness,Fear,0.3,Sad,the_hindu,0,0,0,0,0,0
1498,1558120328332804098,author whose writing led death threats 1980s was attacked friday as he was about give lecture western,entertainment,Sadness,Fear,0.0,Fear,the_hindu,0,1,1,2,0,0
1499,1558116125485006853,defence minister interacted with military personnel who participated recently concluded at u k later felicitated 25 winners veer gatha contest held countrywide school children last year,entertainment,Love,Fear,0.10416666666666666,Happy,the_hindu,0,0,0,0,0,0
1500,1558113610949398529,national investigation agency has arrested another person connection with gruesome killing tailor june 28 this is ninth arrest case,politics,Sadness,Fear,0.5,Surprise,the_hindu,0,0,0,0,0,0
1501,1558111073609437187,palestinian mourners held funeral friday militant who succumbed wounds suffered during three days heavy fighting between militants last weekend,entertainment,Fear,Fear,0.2833333333333333,Sad,the_hindu,1,1,0,0,0,0
1502,1558108566195781632,contingent left participate four day bilateral exercise udarashakti with royal malaysian air force this continues recent trend expanding cooperation with south east asian countries,business,Love,Fear,0.2125,Sad,the_hindu,1,0,0,0,0,0
1503,1558103530271014913,asked state governments their response plea by aumkareshwar thakur who allegedly created mobile application club firs registered against him connection with posting offensive communal content internet,tech,Sadness,Fear,0.1,Sad,the_hindu,0,0,0,0,0,0
1504,1558101018453352448,deputy cm who is national capital first time after taking oath office held meetings with opposition leaders friday,politics,Sadness,Fear,0.3333333333333333,Surprise,the_hindu,0,0,0,0,0,0
1505,1558371327580446722,rt 34 year old boon keng is one many prisoners locked up singapores maximum security changi prison confined his spar,sport,Joy,Fear,0.35,Fear,AJEnglish,0,0,0,0,0,0
1506,1558366512230055937,with several courtroom battles ongoing fates countless journalists are hanging balance writes kyle delbyck,politics,Love,Fear,0.25,Fear,AJEnglish,1,0,0,0,0,0
1507,1558362774849441792,president vladimir putins invasion ukraine set russias economy back four years first full quarter after attack putting it track one longest downturns record,business,Love,Fear,0.29444444444444445,Fear,AJEnglish,0,0,0,0,0,0
1508,1558358945688784897,russia ukraine war august 13 updates new 5bn imf loan ukraine will reassure other creditors that countrys macroeconomic situation was under control president zelenskyys chief economic adviser has said follow our live coverage,business,Love,Happy,0.38238636363636364,Fear,AJEnglish,4,5,0,1,0,0
1509,1558355170781642752,vietnams new bach long pedestrian bridge could be worlds longest glass bottomed bridge,tech,Love,Sad,0.42727272727272725,Fear,AJEnglish,2,3,1,0,0,0
1510,1558351416246370305,salman will likely lose one eye nerves his arm were severed his liver was stabbed damaged author salman rushdie ventilator after attack new york,entertainment,Fear,Fear,0.7272727272727273,Sad,AJEnglish,2,2,0,6,0,0
1511,1558347646401761281,shrine people who helped raise me perfect marriage memories my past those i continue create writer remembers her grandparents things they left behind,entertainment,Love,Fear,0.4875,Surprise,AJEnglish,3,1,0,0,0,0
1512,1558340448967614465,us lawyer asim ghafoor who was convicted uae this week money laundering charges has been released after paying fine,business,Love,Fear,0.5,Happy,AJEnglish,1,5,0,1,0,0
1513,1558294538963357696,rt snake bot no its not another marvel character but it could be hero people need meet latest tool that could one,tech,Love,Surprise,0.9,Surprise,AJEnglish,0,0,0,0,0,0
1514,1558287232531939328,remains native americans their burial objects be returned by alabama,tech,Fear,Fear,0.0,Fear,AJEnglish,2,2,0,0,0,0
1515,1558283448728465409,how financial securities analyst china ended up victim trafficking enslavement by cyber scam operations cambodia,business,Sadness,Fear,0.025,Fear,AJEnglish,0,0,0,0,0,0
1516,1558275898482102273,us congress has passed democratic partys climate healthcare bill significant victory president joe biden his party,politics,Love,Fear,0.875,Surprise,AJEnglish,5,3,0,1,0,0
1517,1558272123818463234,thousands people hong kong are facing court action taking part 2019s mass protests,business,Sadness,Fear,0.1,Fear,AJEnglish,2,1,0,1,0,0
1518,1558268348911144962,walt disney edged past netflix with total 221 million streaming customers,tech,Love,Fear,0.5,Sad,AJEnglish,1,1,0,0,0,0
1519,1558260798975143939,spain portugal backed germanys call gas pipeline linking iberian peninsula central europe,business,Love,Fear,0.25,Surprise,AJEnglish,2,1,0,1,0,0
1520,1558254080769892352,rt this french freediver just set new world record deepest dive while going underwater without oxygen more than,sport,Love,Fear,0.3181818181818182,Fear,AJEnglish,0,0,0,0,0,0
1521,1558253249433673730,south koreas sk hynix aims select us site its advanced chip packaging plant 2023,tech,Love,Fear,0.6,Sad,AJEnglish,0,2,0,0,0,0
1522,1558245699778580480,people are starving taliban instead stop me clothes i wear year after taliban afghans who chose stay fear grim future,tech,Fear,Fear,0.5625,Sad,AJEnglish,5,5,0,0,0,0
1523,1558241928159776769,venezuela colombia appoint envoys each others capitals aiming restore relations that have been broken more than 3 years,business,Fear,Fear,0.45,Surprise,AJEnglish,1,0,0,0,0,0
1524,1558238149679034368,india pakistan were born 75 years ago out bloody division indian subcontinent by colonial british here are key dates fraught relations nuclear armed rivals,business,Sadness,Fear,0.6333333333333333,Sad,AJEnglish,0,0,0,0,0,0
1525,1558373812344856578,these are moments after renowned author salman rushdie was stabbed stage at event new york state,entertainment,Sadness,Fear,0.45454545454545453,Fear,BBCWorld,3,6,0,1,0,0
1526,1558370029200195586,birth party island ibiza,politics,Love,Fear,0.0,Surprise,BBCWorld,6,4,0,0,0,0
1527,1558366269509885952,my son with schizophrenia was unlawfully deported jamaica,politics,Fear,Sad,0.0,Surprise,BBCWorld,5,5,0,0,0,0
1528,1558362742070939648,fbi took 11 sets documents trumps home,tech,Joy,Surprise,0.0,Surprise,BBCWorld,4,3,1,1,0,1
1529,1558358962348646400,sierra leone protests was terrorism at highest says countrys president,business,Sadness,Fear,0.0,Fear,BBCWorld,2,7,0,1,0,0
1530,1558356951591010305,india hiv patients say they are hit by drugs shortage,business,Fear,Fear,0.0,Angry,BBCWorld,1,3,0,0,0,0
1531,1558331592866729984,skellig michael i like solitude peace island,politics,Love,Fear,0.0,Sad,BBCWorld,7,3,0,0,0,0
1532,1558281738161426432,trump warrant why did fbi search mar lago what was found,tech,Joy,Fear,0.0,Surprise,BBCWorld,4,4,0,2,0,0
1533,1558235175259197441,pictures defying mozambican jihadists go school,entertainment,Sadness,Fear,0.0,Surprise,BBCWorld,4,3,1,2,0,0
1534,1558233518366498816,salman rushdie author ventilator unable speak agent says,entertainment,Fear,Fear,0.5,Sad,BBCWorld,2,5,0,3,0,0
1535,1558204841662550016,rt us actress anne heche is legally dead but will remain life support allow possible organ donation her represen,entertainment,Fear,Fear,0.7,Fear,BBCWorld,0,0,0,0,0,0
1536,1558201164973441025,sierra leone protests was terrorism at highest says countrys president,business,Sadness,Fear,0.0,Fear,BBCWorld,5,3,0,2,0,0
1537,1558193622012534785,gunman kills 10 after family dispute montenegro,business,Sadness,Fear,0.0,Surprise,BBCWorld,5,3,1,1,0,0
1538,1558187731137732609,rt former us president donald trump is being investigated under espionage act unsealed warrant used search his fl,tech,Joy,Surprise,0.0,Surprise,BBCWorld,0,0,0,0,0,0
1539,1558180794606182400,crimea blasts significantly hit russian navy says uks ministry defence,business,Sadness,Fear,0.4375,Sad,BBCWorld,2,5,0,3,0,0
1540,1558174875893858305,disabled children abused ukraines orphanages warns un,politics,Fear,Fear,0.3,Fear,BBCWorld,2,4,1,3,0,0
1541,1558169481062531072,rt fbi took 11 sets classified documents donald trumps mar lago home some marked top secret us media report,tech,Joy,Surprise,0.6,Surprise,BBCWorld,0,0,0,0,0,0
1542,1558167835712659456,witness describes moment author salman rushdie was attacked stage,entertainment,Sadness,Fear,0.0,Fear,BBCWorld,2,3,1,4,0,0
1543,1558159401881665538,zimbabwe hails gold coin success wants issue more,sport,Love,Fear,0.19999999999999998,Sad,BBCWorld,4,4,0,2,0,0
1544,1558150611903848449,who is salman rushdie writer who emerged hiding,entertainment,Joy,Fear,0.0,Angry,BBCWorld,4,2,1,3,0,0
